"","TIN","Practice ID","Practice Name","Start Date","End Date","MeasureID","EGP","Numerator","Exclusion","Exception","ED.IDs","ED_name_x"
"529",461127289,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437345",NA
"530",461127289,437170,"Envision","7/1/2017","12/31/2017","25",3,2,0,0,"437345",NA
"531",461355690,437170,"Envision","7/1/2017","12/31/2017","22",13,3,0,0,"437388",NA
"532",461355690,437170,"Envision","7/1/2017","12/31/2017","25",31,23,0,0,"437388",NA
"533",461355690,437170,"Envision","7/1/2017","12/31/2017","31",11,8,0,0,"437388",NA
"534",461394804,437170,"Envision","7/1/2017","9/30/2017","25",1,1,0,0,"437612",NA
"535",461394804,437170,"Envision","7/1/2017","9/30/2017","31",7,1,0,0,"437612",NA
"536",461458926,437170,"Envision","7/1/2017","12/31/2017","24",2,1,1,0,"437467",NA
"537",461458926,437170,"Envision","7/1/2017","12/31/2017","25",2,2,0,0,"437467",NA
"538",461506884,437170,"Envision","7/1/2017","12/31/2017","22",8,0,1,0,"437543",NA
"539",461506884,437170,"Envision","7/1/2017","12/31/2017","24",5,3,1,0,"437543",NA
"540",461506884,437170,"Envision","7/1/2017","12/31/2017","25",57,45,0,0,"437543",NA
"541",461506884,437170,"Envision","7/1/2017","12/31/2017","31",33,22,0,0,"437543",NA
"542",461566696,437170,"Envision","7/1/2017","12/31/2017","22",5,0,0,0,"437265",NA
"543",461566696,437170,"Envision","7/1/2017","12/31/2017","24",37,27,1,0,"437265",NA
"544",461566696,437170,"Envision","7/1/2017","12/31/2017","25",135,110,0,0,"437265",NA
"545",461566696,437170,"Envision","7/1/2017","12/31/2017","31",46,14,0,0,"437265",NA
"546",461588948,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437411",NA
"547",461588948,437170,"Envision","7/1/2017","12/31/2017","24",15,9,1,0,"437411",NA
"548",461588948,437170,"Envision","7/1/2017","12/31/2017","25",77,52,0,0,"437411",NA
"549",461588948,437170,"Envision","7/1/2017","12/31/2017","31",4,2,0,0,"437411",NA
"550",461621709,437170,"Envision","7/1/2017","12/31/2017","22",12,5,0,0,"437343",NA
"551",461621709,437170,"Envision","7/1/2017","12/31/2017","24",2,2,1,0,"437343",NA
"552",461621709,437170,"Envision","7/1/2017","12/31/2017","25",56,42,0,0,"437343",NA
"553",461621709,437170,"Envision","7/1/2017","12/31/2017","31",31,16,0,0,"437343",NA
"554",461644868,437170,"Envision","7/1/2017","12/31/2017","22",12,4,0,1,"437638",NA
"555",461644868,437170,"Envision","7/1/2017","12/31/2017","24",6,4,0,0,"437638",NA
"556",461644868,437170,"Envision","7/1/2017","12/31/2017","25",45,37,0,0,"437638",NA
"557",461644868,437170,"Envision","7/1/2017","12/31/2017","31",10,9,0,0,"437638",NA
"558",461657469,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437250",NA
"559",461789491,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437570",NA
"560",461789491,437170,"Envision","7/1/2017","12/31/2017","31",1,1,0,0,"437570",NA
"561",461791010,437170,"Envision","7/1/2017","12/31/2017","22",7,2,0,0,"437627, 437644, 437645",NA
"562",461791010,437170,"Envision","7/1/2017","12/31/2017","24",12,7,2,0,"437627, 437644, 437645",NA
"563",461791010,437170,"Envision","7/1/2017","12/31/2017","25",168,112,0,0,"437627, 437644, 437645",NA
"564",461901147,437170,"Envision","7/1/2017","12/31/2017","22",2,0,0,0,"437326",NA
"565",461901147,437170,"Envision","7/1/2017","12/31/2017","24",2,0,0,0,"437326",NA
"566",461901147,437170,"Envision","7/1/2017","12/31/2017","25",29,23,0,0,"437326",NA
"567",461901147,437170,"Envision","7/1/2017","12/31/2017","31",2,0,0,0,"437326",NA
"568",462006315,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437677",NA
"569",462006315,437170,"Envision","7/1/2017","12/31/2017","25",12,10,0,0,"437677",NA
"570",462579194,98494,"USACS Management Group, LTD.","6/30/2017","12/31/2017","21",1686,200,81,0,"353963, 354410",NA
"571",462579194,98494,"USACS Management Group, LTD.","6/30/2017","12/31/2017","24",1857,1496,43,0,"353963, 354410",NA
"572",462584682,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437699",NA
"573",462584682,437170,"Envision","7/1/2017","12/31/2017","24",6,5,0,0,"437699",NA
"574",462584682,437170,"Envision","7/1/2017","12/31/2017","25",20,14,0,0,"437699",NA
"575",462584682,437170,"Envision","7/1/2017","12/31/2017","31",14,7,0,0,"437699",NA
"576",462743595,437170,"Envision","7/1/2017","12/31/2017","22",2,0,0,0,"437431",NA
"577",462743595,437170,"Envision","7/1/2017","12/31/2017","24",3,3,1,0,"437431",NA
"578",462743595,437170,"Envision","7/1/2017","12/31/2017","25",22,22,0,0,"437431",NA
"579",462743595,437170,"Envision","7/1/2017","12/31/2017","31",43,10,0,0,"437431",NA
"580",462780652,437170,"Envision","7/1/2017","12/31/2017","22",6,1,0,1,"437592",NA
"581",462780652,437170,"Envision","7/1/2017","12/31/2017","24",11,9,4,0,"437592",NA
"582",462780652,437170,"Envision","7/1/2017","12/31/2017","25",75,49,0,0,"437592",NA
"583",462780652,437170,"Envision","7/1/2017","12/31/2017","31",41,15,0,0,"437592",NA
"584",462879706,437170,"Envision","7/1/2017","12/31/2017","19",192,108,48,0,"437520, 437521",NA
"585",462879706,437170,"Envision","7/1/2017","12/31/2017","20",35,11,1,0,"437520, 437521",NA
"586",462879706,437170,"Envision","7/1/2017","12/31/2017","24",29,23,3,0,"437520, 437521",NA
"587",462879706,437170,"Envision","7/1/2017","12/31/2017","25",93,76,0,0,"437520, 437521",NA
"588",462888313,437170,"Envision","7/1/2017","12/31/2017","20",6,1,0,0,"437546, 437547",NA
"589",462888313,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437546, 437547",NA
"590",462888313,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437546, 437547",NA
"591",462909536,437170,"Envision","7/1/2017","12/31/2017","19",120,70,19,0,"437548",NA
"592",462909536,437170,"Envision","7/1/2017","12/31/2017","20",20,7,0,0,"437548",NA
"593",462909536,437170,"Envision","7/1/2017","12/31/2017","22",4,2,0,0,"437548",NA
"594",462909536,437170,"Envision","7/1/2017","12/31/2017","24",15,11,0,0,"437548",NA
"595",462909536,437170,"Envision","7/1/2017","12/31/2017","25",40,36,0,0,"437548",NA
"596",462909536,437170,"Envision","7/1/2017","12/31/2017","31",24,16,0,0,"437548",NA
"597",462919743,437170,"Envision","7/1/2017","12/31/2017","24",6,4,1,0,"437549",NA
"598",462919743,437170,"Envision","7/1/2017","12/31/2017","25",11,5,0,0,"437549",NA
"599",462919743,437170,"Envision","7/1/2017","12/31/2017","31",4,3,0,0,"437549",NA
"600",462937734,437170,"Envision","7/1/2017","12/31/2017","22",3,0,0,0,"437267",NA
"601",462937734,437170,"Envision","7/1/2017","12/31/2017","24",10,5,0,0,"437267",NA
"602",462937734,437170,"Envision","7/1/2017","12/31/2017","25",72,62,0,0,"437267",NA
"603",462937734,437170,"Envision","7/1/2017","12/31/2017","31",106,65,0,0,"437267",NA
"604",462954769,437170,"Envision","7/1/2017","12/31/2017","24",5,4,0,0,"437370",NA
"605",462954769,437170,"Envision","7/1/2017","12/31/2017","25",8,7,0,0,"437370",NA
"606",462970001,437170,"Envision","7/1/2017","12/31/2017","22",7,4,0,0,"437385",NA
"607",462970001,437170,"Envision","7/1/2017","12/31/2017","25",23,20,0,0,"437385",NA
"608",462970559,437170,"Envision","7/1/2017","12/31/2017","22",3,3,0,0,"437368",NA
"609",462970559,437170,"Envision","7/1/2017","12/31/2017","24",7,5,0,0,"437368",NA
"610",462970559,437170,"Envision","7/1/2017","12/31/2017","25",22,17,0,0,"437368",NA
"611",462970559,437170,"Envision","7/1/2017","12/31/2017","31",12,8,0,0,"437368",NA
"612",463004143,437170,"Envision","7/1/2017","12/31/2017","22",7,2,0,0,"437205",NA
"613",463004143,437170,"Envision","7/1/2017","12/31/2017","24",23,15,3,0,"437205",NA
"614",463004143,437170,"Envision","7/1/2017","12/31/2017","25",78,71,0,0,"437205",NA
"615",463004143,437170,"Envision","7/1/2017","12/31/2017","31",42,37,0,0,"437205",NA
"616",463015396,437170,"Envision","7/1/2017","12/31/2017","22",1,0,0,0,"437541",NA
"617",463015396,437170,"Envision","7/1/2017","12/31/2017","24",4,2,0,0,"437541",NA
"618",463015396,437170,"Envision","7/1/2017","12/31/2017","25",2,1,0,0,"437541",NA
"619",463027619,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437556",NA
"620",463027619,437170,"Envision","7/1/2017","12/31/2017","24",29,27,0,0,"437556",NA
"621",463027619,437170,"Envision","7/1/2017","12/31/2017","25",45,39,0,0,"437556",NA
"622",463027619,437170,"Envision","7/1/2017","12/31/2017","31",15,9,0,0,"437556",NA
"623",463039459,437170,"Envision","7/1/2017","12/31/2017","22",9,3,0,0,"437670",NA
"624",463039459,437170,"Envision","7/1/2017","12/31/2017","24",19,9,1,0,"437670",NA
"625",463039459,437170,"Envision","7/1/2017","12/31/2017","25",88,72,0,0,"437670",NA
"626",463039459,437170,"Envision","7/1/2017","12/31/2017","31",60,27,0,0,"437670",NA
"627",463160463,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",1123,187,65,0,"353882, 354450, 354466, 478050",NA
"628",463160463,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",1305,1068,30,0,"353882, 354450, 354466, 478050",NA
"629",463178310,437170,"Envision","7/1/2017","12/31/2017","22",7,0,0,0,"437717",NA
"630",463178310,437170,"Envision","7/1/2017","12/31/2017","24",12,4,1,0,"437717",NA
"631",463178310,437170,"Envision","7/1/2017","12/31/2017","25",67,48,0,0,"437717",NA
"632",463178310,437170,"Envision","7/1/2017","12/31/2017","31",41,26,0,0,"437717",NA
"633",463216448,437170,"Envision","7/1/2017","12/31/2017","22",1,0,0,0,"437688",NA
"634",463216448,437170,"Envision","7/1/2017","12/31/2017","24",7,5,0,0,"437688",NA
"635",463216448,437170,"Envision","7/1/2017","12/31/2017","25",17,0,0,0,"437688",NA
"636",463216448,437170,"Envision","7/1/2017","12/31/2017","31",4,4,0,0,"437688",NA
"637",463344002,98494,"USACS Management Group, LTD.","1/1/2017","12/31/2017","21",774,50,240,0,"353415, 460125",NA
"638",463344002,98494,"USACS Management Group, LTD.","1/1/2017","12/31/2017","24",856,703,31,0,"353415, 460125",NA
"639",463456330,437170,"Envision","7/1/2017","12/31/2017","24",1,0,0,0,"437486",NA
"640",463456330,437170,"Envision","7/1/2017","12/31/2017","25",6,4,0,0,"437486",NA
"641",463456330,437170,"Envision","7/1/2017","12/31/2017","31",5,4,0,0,"437486",NA
"642",463535541,437170,"Envision","7/1/2017","12/31/2017","22",9,3,0,2,"437728",NA
"643",463535541,437170,"Envision","7/1/2017","12/31/2017","24",6,4,1,0,"437728",NA
"644",463535541,437170,"Envision","7/1/2017","12/31/2017","25",85,60,0,0,"437728",NA
"645",463630386,437170,"Envision","7/1/2017","12/31/2017","22",1,0,0,0,"437420",NA
"646",463630386,437170,"Envision","7/1/2017","12/31/2017","25",7,6,0,0,"437420",NA
"647",463644586,437170,"Envision","7/1/2017","12/31/2017","25",19,12,0,0,"437444",NA
"648",463644586,437170,"Envision","7/1/2017","12/31/2017","31",19,11,0,0,"437444",NA
"649",463650767,437170,"Envision","7/1/2017","12/31/2017","24",3,1,0,0,"437321",NA
"650",463650767,437170,"Envision","7/1/2017","12/31/2017","25",20,10,0,0,"437321",NA
"651",463669167,157073,"Huntington Park Emergency Physicians, Inc.","10/1/2017","12/31/2017","21",326,13,5,0,"200139",NA
"652",463669167,157073,"Huntington Park Emergency Physicians, Inc.","10/1/2017","12/31/2017","24",252,158,18,0,"200139",NA
"653",463789519,437170,"Envision","7/1/2017","12/31/2017","22",7,4,0,0,"437723",NA
"654",463789519,437170,"Envision","7/1/2017","12/31/2017","25",24,14,0,0,"437723",NA
"655",463873580,437170,"Envision","7/1/2017","12/31/2017","22",3,1,0,0,"437635, 437636",NA
"656",463873580,437170,"Envision","7/1/2017","12/31/2017","24",14,7,1,0,"437635, 437636",NA
"657",463873580,437170,"Envision","7/1/2017","12/31/2017","25",87,58,0,0,"437635, 437636",NA
"658",463873580,437170,"Envision","7/1/2017","12/31/2017","31",11,9,0,0,"437635, 437636",NA
"659",463885298,437170,"Envision","7/1/2017","12/31/2017","22",9,2,0,1,"437680",NA
"660",463885298,437170,"Envision","7/1/2017","12/31/2017","24",6,3,2,0,"437680",NA
"661",463885298,437170,"Envision","7/1/2017","12/31/2017","25",49,38,0,0,"437680",NA
"662",463885298,437170,"Envision","7/1/2017","12/31/2017","31",9,9,0,0,"437680",NA
"663",463891369,437170,"Envision","7/1/2017","12/31/2017","22",20,7,0,1,"437561",NA
"664",463891369,437170,"Envision","7/1/2017","12/31/2017","24",10,8,0,0,"437561",NA
"665",463891369,437170,"Envision","7/1/2017","12/31/2017","25",93,68,0,0,"437561",NA
"666",463891369,437170,"Envision","7/1/2017","12/31/2017","31",14,13,0,0,"437561",NA
"667",463901187,437170,"Envision","7/1/2017","12/31/2017","22",25,2,0,0,"437558",NA
"668",463901187,437170,"Envision","7/1/2017","12/31/2017","24",10,5,1,0,"437558",NA
"669",463901187,437170,"Envision","7/1/2017","12/31/2017","25",93,68,0,0,"437558",NA
"670",463901187,437170,"Envision","7/1/2017","12/31/2017","31",14,12,0,0,"437558",NA
"671",463948895,437170,"Envision","7/1/2017","12/31/2017","22",8,1,0,0,"437416",NA
"672",463948895,437170,"Envision","7/1/2017","12/31/2017","24",32,18,0,0,"437416",NA
"673",463948895,437170,"Envision","7/1/2017","12/31/2017","25",151,84,0,0,"437416",NA
"674",463948895,437170,"Envision","7/1/2017","12/31/2017","31",14,7,0,0,"437416",NA
"675",463957733,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437681",NA
"676",463957733,437170,"Envision","7/1/2017","12/31/2017","24",4,4,0,0,"437681",NA
"677",463957733,437170,"Envision","7/1/2017","12/31/2017","25",49,37,0,0,"437681",NA
"678",463957733,437170,"Envision","7/1/2017","12/31/2017","31",13,11,0,0,"437681",NA
"679",463968432,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437344",NA
"680",463968432,437170,"Envision","7/1/2017","12/31/2017","24",3,3,0,0,"437344",NA
"681",463968432,437170,"Envision","7/1/2017","12/31/2017","25",11,5,0,0,"437344",NA
"682",464005312,437170,"Envision","7/1/2017","12/31/2017","22",6,0,1,0,"437550",NA
"683",464005312,437170,"Envision","7/1/2017","12/31/2017","24",16,10,0,0,"437550",NA
"684",464005312,437170,"Envision","7/1/2017","12/31/2017","25",40,1,0,0,"437550",NA
"685",464005312,437170,"Envision","7/1/2017","12/31/2017","31",4,2,0,0,"437550",NA
"686",464102898,437170,"Envision","7/1/2017","12/31/2017","22",5,1,0,0,"437362",NA
"687",464102898,437170,"Envision","7/1/2017","12/31/2017","24",4,2,1,0,"437362",NA
"688",464102898,437170,"Envision","7/1/2017","12/31/2017","25",37,31,0,0,"437362",NA
"689",464234578,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",685,407,61,0,"353416",NA
"690",464235251,437170,"Envision","7/1/2017","12/31/2017","22",9,3,0,0,"437478",NA
"691",464235251,437170,"Envision","7/1/2017","12/31/2017","24",10,4,2,0,"437478",NA
"692",464235251,437170,"Envision","7/1/2017","12/31/2017","25",51,44,0,0,"437478",NA
"693",464235251,437170,"Envision","7/1/2017","12/31/2017","31",20,11,0,0,"437478",NA
"694",464265138,437170,"Envision","7/1/2017","12/31/2017","22",16,5,1,0,"437314",NA
"695",464265138,437170,"Envision","7/1/2017","12/31/2017","24",22,14,1,0,"437314",NA
"696",464265138,437170,"Envision","7/1/2017","12/31/2017","25",58,41,0,0,"437314",NA
"697",464265138,437170,"Envision","7/1/2017","12/31/2017","31",14,11,0,0,"437314",NA
"698",464361285,437170,"Envision","7/1/2017","12/31/2017","22",7,3,0,0,"437539",NA
"699",464361285,437170,"Envision","7/1/2017","12/31/2017","24",9,5,1,0,"437539",NA
"700",464361285,437170,"Envision","7/1/2017","12/31/2017","25",69,49,0,0,"437539",NA
"701",464361285,437170,"Envision","7/1/2017","12/31/2017","31",22,13,0,0,"437539",NA
"702",464373089,437170,"Envision","7/1/2017","12/31/2017","22",30,11,0,0,"437381, 437432, 437433, 437698, 437719",NA
"703",464373089,437170,"Envision","7/1/2017","12/31/2017","24",62,38,3,0,"437381, 437432, 437433, 437698, 437719",NA
"704",464373089,437170,"Envision","7/1/2017","12/31/2017","25",256,227,0,0,"437381, 437432, 437433, 437698, 437719",NA
"705",464417143,437170,"Envision","7/1/2017","12/31/2017","22",6,2,1,0,"437675",NA
"706",464417143,437170,"Envision","7/1/2017","12/31/2017","24",2,1,1,0,"437675",NA
"707",464417143,437170,"Envision","7/1/2017","12/31/2017","25",65,48,0,0,"437675",NA
"708",464624801,437170,"Envision","7/1/2017","12/31/2017","25",19,17,0,0,"437563",NA
"709",464659733,437170,"Envision","7/1/2017","12/31/2017","22",3,0,0,0,"437709",NA
"710",464659733,437170,"Envision","7/1/2017","12/31/2017","24",7,5,1,0,"437709",NA
"711",464659733,437170,"Envision","7/1/2017","12/31/2017","25",57,37,0,0,"437709",NA
"712",464659733,437170,"Envision","7/1/2017","12/31/2017","31",64,45,0,0,"437709",NA
"713",464689323,437170,"Envision","7/1/2017","12/31/2017","22",3,1,0,0,"437349, 437350",NA
"714",464689323,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437349, 437350",NA
"715",464689323,437170,"Envision","7/1/2017","12/31/2017","25",24,14,0,0,"437349, 437350",NA
"716",464689323,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437349, 437350",NA
"717",464722492,437170,"Envision","7/1/2017","12/31/2017","22",4,2,0,0,"437533",NA
"718",464722492,437170,"Envision","7/1/2017","12/31/2017","24",5,3,0,0,"437533",NA
"719",464722492,437170,"Envision","7/1/2017","12/31/2017","25",31,16,0,0,"437533",NA
"720",464722492,437170,"Envision","7/1/2017","12/31/2017","31",7,2,0,0,"437533",NA
"721",464748337,437170,"Envision","7/1/2017","12/31/2017","22",2,2,0,0,"437678",NA
"722",464748337,437170,"Envision","7/1/2017","12/31/2017","24",2,1,0,0,"437678",NA
"723",464748337,437170,"Envision","7/1/2017","12/31/2017","25",53,43,0,0,"437678",NA
"724",464820665,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437336, 437672",NA
"725",464820665,437170,"Envision","7/1/2017","12/31/2017","25",28,21,0,0,"437336, 437672",NA
"726",464820665,437170,"Envision","7/1/2017","12/31/2017","31",6,4,0,0,"437336, 437672",NA
"727",464821403,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",486,245,162,0,"353435",NA
"728",464821403,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",848,685,12,0,"353435",NA
"729",464821592,98494,"USACS Management Group, LTD.","7/1/2017","10/31/2017","21",326,136,30,0,"353305, 353324",NA
"730",464821592,98494,"USACS Management Group, LTD.","7/1/2017","10/31/2017","24",484,369,30,0,"353305, 353324",NA
"731",464837698,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",732,297,151,0,"353299",NA
"732",464837698,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",703,559,10,0,"353299",NA
"733",464839391,437170,"Envision","7/1/2017","12/31/2017","24",4,2,2,0,"437447",NA
"734",464839391,437170,"Envision","7/1/2017","12/31/2017","25",38,26,0,0,"437447",NA
"735",464839391,437170,"Envision","7/1/2017","12/31/2017","31",21,12,0,0,"437447",NA
"736",464852005,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",961,365,28,0,"354389",NA
"737",464852046,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",415,88,33,0,"354468",NA
"738",464852046,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",595,395,27,0,"354468",NA
"739",464981888,437170,"Envision","7/1/2017","12/31/2017","22",2,0,0,0,"437607",NA
"740",464981888,437170,"Envision","7/1/2017","12/31/2017","24",5,4,0,0,"437607",NA
"741",464981888,437170,"Envision","7/1/2017","12/31/2017","25",18,10,0,0,"437607",NA
"742",464981888,437170,"Envision","7/1/2017","12/31/2017","31",2,0,0,0,"437607",NA
"743",464983995,437170,"Envision","7/1/2017","12/31/2017","22",14,5,0,0,"437732, 437733",NA
"744",464983995,437170,"Envision","7/1/2017","12/31/2017","24",20,13,0,0,"437732, 437733",NA
"745",464983995,437170,"Envision","7/1/2017","12/31/2017","25",176,140,0,0,"437732, 437733",NA
"746",464983995,437170,"Envision","7/1/2017","12/31/2017","31",21,8,0,0,"437732, 437733",NA
"747",464993904,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437359",NA
"748",464993904,437170,"Envision","7/1/2017","12/31/2017","24",8,6,0,0,"437359",NA
"749",464993904,437170,"Envision","7/1/2017","12/31/2017","25",37,29,0,0,"437359",NA
"750",464993904,437170,"Envision","7/1/2017","12/31/2017","31",5,4,0,0,"437359",NA
"751",465052486,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437316",NA
"752",465052486,437170,"Envision","7/1/2017","12/31/2017","24",3,2,0,0,"437316",NA
"753",465052486,437170,"Envision","7/1/2017","12/31/2017","25",13,12,0,0,"437316",NA
"754",465052486,437170,"Envision","7/1/2017","12/31/2017","31",4,3,0,0,"437316",NA
"755",465098010,437170,"Envision","7/1/2017","12/31/2017","22",13,4,0,0,"437510",NA
"756",465098010,437170,"Envision","7/1/2017","12/31/2017","24",4,2,0,0,"437510",NA
"757",465098010,437170,"Envision","7/1/2017","12/31/2017","25",68,43,0,0,"437510",NA
"758",465255186,437170,"Envision","7/1/2017","12/31/2017","22",5,2,0,0,"437391",NA
"759",465255186,437170,"Envision","7/1/2017","12/31/2017","25",9,7,0,0,"437391",NA
"760",465255186,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437391",NA
"761",465278596,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437192",NA
"762",465278596,437170,"Envision","7/1/2017","12/31/2017","24",1,0,0,0,"437192",NA
"763",465278596,437170,"Envision","7/1/2017","12/31/2017","25",24,20,0,0,"437192",NA
"764",465278596,437170,"Envision","7/1/2017","12/31/2017","31",7,5,0,0,"437192",NA
"765",465394326,437170,"Envision","7/1/2017","12/31/2017","22",3,3,0,0,"437534",NA
"766",465394326,437170,"Envision","7/1/2017","12/31/2017","24",2,2,0,0,"437534",NA
"767",465394326,437170,"Envision","7/1/2017","12/31/2017","25",18,13,0,0,"437534",NA
"768",465468734,437170,"Envision","7/1/2017","12/31/2017","22",3,1,1,0,"437454",NA
"769",465468734,437170,"Envision","7/1/2017","12/31/2017","24",2,2,0,0,"437454",NA
"770",465468734,437170,"Envision","7/1/2017","12/31/2017","25",31,19,0,0,"437454",NA
"771",465468734,437170,"Envision","7/1/2017","12/31/2017","31",5,5,0,0,"437454",NA
"772",465497024,437170,"Envision","7/1/2017","12/31/2017","22",7,0,0,0,"437374, 437375",NA
"773",465497024,437170,"Envision","7/1/2017","12/31/2017","24",4,2,1,0,"437374, 437375",NA
"774",465497024,437170,"Envision","7/1/2017","12/31/2017","25",54,42,0,0,"437374, 437375",NA
"775",465497024,437170,"Envision","7/1/2017","12/31/2017","31",28,6,0,0,"437374, 437375",NA
"776",465576589,437170,"Envision","7/1/2017","12/31/2017","22",5,2,0,0,"437270",NA
"777",465576589,437170,"Envision","7/1/2017","12/31/2017","24",2,2,0,0,"437270",NA
"778",465576589,437170,"Envision","7/1/2017","12/31/2017","25",13,8,0,0,"437270",NA
"779",465576589,437170,"Envision","7/1/2017","12/31/2017","31",12,6,0,0,"437270",NA
"780",465722569,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437633",NA
"781",465722569,437170,"Envision","7/1/2017","12/31/2017","25",10,9,0,0,"437633",NA
"782",465722569,437170,"Envision","7/1/2017","12/31/2017","31",2,0,0,0,"437633",NA
"783",465768230,157075,"Coast Plaza Emergency Physicians Group, Inc.","10/1/2017","12/31/2017","21",112,4,4,0,"203658",", Coast Plaza Hospital"
"784",465768230,157075,"Coast Plaza Emergency Physicians Group, Inc.","10/1/2017","12/31/2017","25",10,3,0,0,"203658",", Coast Plaza Hospital"
"785",470809403,188646,"Nebraska Emergency Medicine PC","1/1/2017","12/31/2017","31",2,0,0,0,"188683, 188690",NA
"786",471001848,437170,"Envision","7/1/2017","12/31/2017","22",3,2,0,0,"437446",NA
"787",471001848,437170,"Envision","7/1/2017","12/31/2017","24",4,4,0,0,"437446",NA
"788",471001848,437170,"Envision","7/1/2017","12/31/2017","25",37,33,0,0,"437446",NA
"789",471001848,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437446",NA
"790",471027429,437170,"Envision","7/1/2017","12/31/2017","22",24,1,1,0,"437606",NA
"791",471027429,437170,"Envision","7/1/2017","12/31/2017","24",28,9,2,0,"437606",NA
"792",471027429,437170,"Envision","7/1/2017","12/31/2017","25",124,121,0,0,"437606",NA
"793",471158010,437170,"Envision","7/1/2017","12/31/2017","22",6,5,0,0,"437701",NA
"794",471158010,437170,"Envision","7/1/2017","12/31/2017","25",17,12,0,0,"437701",NA
"795",471195295,437170,"Envision","7/1/2017","12/31/2017","22",21,10,0,0,"437383",NA
"796",471195295,437170,"Envision","7/1/2017","12/31/2017","24",12,9,5,0,"437383",NA
"797",471195295,437170,"Envision","7/1/2017","12/31/2017","25",185,111,0,0,"437383",NA
"798",471288054,437170,"Envision","7/1/2017","12/31/2017","22",3,3,0,0,"437720",NA
"799",471288054,437170,"Envision","7/1/2017","12/31/2017","24",2,2,0,0,"437720",NA
"800",471288054,437170,"Envision","7/1/2017","12/31/2017","25",29,18,0,0,"437720",NA
"801",471288054,437170,"Envision","7/1/2017","12/31/2017","31",3,3,0,0,"437720",NA
"802",471328980,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437410",NA
"803",471328980,437170,"Envision","7/1/2017","12/31/2017","25",9,8,0,0,"437410",NA
"804",471341811,437170,"Envision","7/1/2017","12/31/2017","22",10,1,0,0,"437514",NA
"805",471341811,437170,"Envision","7/1/2017","12/31/2017","24",8,3,0,0,"437514",NA
"806",471341811,437170,"Envision","7/1/2017","12/31/2017","25",28,22,0,0,"437514",NA
"807",471341811,437170,"Envision","7/1/2017","12/31/2017","31",8,8,0,0,"437514",NA
"808",471352215,437170,"Envision","7/1/2017","9/30/2017","24",1,1,0,0,"437358",NA
"809",471352215,437170,"Envision","7/1/2017","9/30/2017","25",1,1,0,0,"437358",NA
"810",471352316,437170,"Envision","7/1/2017","12/31/2017","22",19,4,1,0,"437297",NA
"811",471352316,437170,"Envision","7/1/2017","12/31/2017","24",13,10,0,0,"437297",NA
"812",471352316,437170,"Envision","7/1/2017","12/31/2017","25",66,46,0,0,"437297",NA
"813",471352316,437170,"Envision","7/1/2017","12/31/2017","31",9,7,0,0,"437297",NA
"814",471352691,437170,"Envision","7/1/2017","12/31/2017","19",127,78,50,0,"437294, 437295, 437296",NA
"815",471352691,437170,"Envision","7/1/2017","12/31/2017","20",23,6,0,0,"437294, 437295, 437296",NA
"816",471352691,437170,"Envision","7/1/2017","12/31/2017","22",20,1,0,0,"437294, 437295, 437296",NA
"817",471352691,437170,"Envision","7/1/2017","12/31/2017","24",20,14,1,0,"437294, 437295, 437296",NA
"818",471352691,437170,"Envision","7/1/2017","12/31/2017","25",63,58,0,0,"437294, 437295, 437296",NA
"819",471352691,437170,"Envision","7/1/2017","12/31/2017","31",41,37,0,0,"437294, 437295, 437296",NA
